skymap_id,tract,patch,ra,dec,forced_objects_count,meas_objects_count,gmag_psf_depth,rmag_psf_depth,imag_psf_depth,zmag_psf_depth,ymag_psf_depth
82820308,8282,308,34.54448421078734,-5.949868404974452,15612,15612,26.608744,25.978771,26.123863,25.13687,24.207085
82820401,8282,401,34.35682295254678,-7.254173714052355,3085,3085,25.452415,25.366076,25.114918,24.129408,23.154598
82820402,8282,402,34.3568229615476,-7.067519593632662,7294,7294,25.55347,25.421822,25.22534,24.42954,23.487764
82820403,8282,403,34.35682297054152,-6.880857549177378,8522,8522,25.640312,25.488781,25.445608,24.68688,23.716368
82820404,8282,404,34.35682297952858,-6.694191542699644,12742,12742,25.960844,25.60904,25.626331,24.81816,23.86206
82820405,8282,405,34.356822988508775,-6.507525536717242,14992,14992,26.207064,25.693003,25.800209,24.99614,24.07233
82820406,8282,406,34.3568229974821,-6.320863493747868,13318,13318,26.25245,25.719044,25.91498,25.08958,24.114237
82820407,8282,407,34.35682300644856,-6.134209375804478,13862,13862,26.443438,25.815714,26.02246,25.113333,24.165833
82820408,8282,408,34.35682301529623,-5.9499000822389485,14803,14803,26.487507,25.836714,26.062109,25.147419,24.16337
82820501,8282,501,34.16865976733212,-7.254135002630701,3441,3441,25.475483,25.381487,25.141487,24.110014,23.211926
82820502,8282,502,34.168731782118016,-7.067481886588507,8536,8536,25.576044,25.410782,25.292112,24.375292,23.470093
82820503,8282,503,34.16880374180834,-6.880820846626434,9186,9186,25.645355,25.481634,25.438305,24.63813,23.689636
82820504,8282,504,34.16887564646627,-6.694155844694585,12505,12505,25.955036,25.615288,25.66842,24.886078,23.905388
82820505,8282,505,34.168947496154956,-6.507490843247603,14731,14731,26.184458,25.68653,25.775518,24.993465,24.03407
82820506,8282,506,34.16901929093739,-6.3208298047401215,15178,15178,26.285439,25.743021,25.891394,25.05551,24.092304
82820507,8282,507,34.16909103087648,-6.134176691121994,15970,15970,26.43099,25.782013,25.983183,25.107447,24.114115
82820508,8282,508,34.1691618203084,-5.949868389131987,15707,15707,26.462341,25.706848,26.065212,25.184574,24.126461
82820601,8282,601,33.9805006412536,-7.254018891433953,3596,3596,25.468678,25.33627,24.918762,24.239897,23.32157
82820602,8282,602,33.98064465716637,-7.067368787924958,9095,9095,25.550465,25.397017,25.31103,24.441263,23.534817
82820603,8282,603,33.98078856290203,-6.880710760843173,10120,10120,25.639582,25.476606,25.393236,24.56005,23.593302
82820604,8282,604,33.98093235858692,-6.694048771949489,12427,12427,25.948578,25.588812,25.627752,24.796398,23.802256
82820605,8282,605,33.981076044347276,-6.507386783509354,12833,12833,26.184158,25.681087,25.719135,24.874414,23.816914
82820606,8282,606,33.98121962030906,-6.320728757788136,13135,13135,26.352474,25.767159,25.890873,24.990385,24.03379
82820607,8282,607,33.981363086598094,-6.134078656546552,15267,15267,26.506472,25.811514,26.030577,25.174257,24.144495
82820608,8282,608,33.981504652056316,-5.949773328691446,15172,15172,26.567175,25.963339,26.075436,25.3168,24.233063
82820701,8282,701,33.792349632414656,-7.253825391611792,3445,3445,25.442202,25.315195,24.908794,24.200235,23.329493
82820702,8282,702,33.79256564013957,-7.067180308499984,6909,6909,25.512062,25.338018,25.004862,24.304821,23.388454
82820703,8282,703,33.79278148262004,-6.880527302393787,9567,9567,25.597824,25.400934,25.357937,24.575184,23.634136
82820704,8282,704,33.7929971600456,-6.693870334738816,11475,11475,25.873602,25.539822,25.621078,24.802656,23.768785
82820705,8282,705,33.79321267260553,-6.5072133674851775,14693,14693,26.15859,25.654533,25.761988,24.95735,23.968948
82820706,8282,706,33.793428020488754,-6.320560362582927,13464,13464,26.271332,25.687202,25.819113,25.021889,24.027842
82820707,8282,707,33.793643203883946,-6.133915281477481,15405,15405,26.43433,25.838184,26.026535,25.178068,24.149464
82820708,8282,708,33.79385553625406,-5.949614910028787,15479,15479,26.528864,25.919783,26.162153,25.338993,24.281832
82820802,8282,802,33.60684952752768,-7.066920229465473,6243,6243,25.473791,25.288324,24.977654,24.30348,23.403654
82820803,8282,803,33.60713639387515,-6.880274151698578,9155,9155,25.57398,25.358976,25.332277,24.545593,23.670158
82820804,8282,804,33.60742304087199,-6.69362411274599,11758,11758,26.019522,25.692722,25.65745,24.828985,23.863676
82820805,8282,805,33.60770946876972,-6.506974074122711,13833,13833,26.208069,25.814232,25.843601,25.004204,24.010227
82820806,8282,806,33.60799567781937,-6.32032799734368,13387,13387,26.1558,25.779135,25.822716,25.056368,24.07311
82820807,8282,807,33.6082816682717,-6.133689843419332,15043,15043,26.210133,25.724676,25.964025,25.145517,24.16031
82820808,8282,808,33.608563869572286,-5.9493963112124915,15456,15456,26.429798,25.842644,26.069382,25.291517,24.24773
82830001,8283,1,36.60085940519127,-7.253558462178639,3171,3171,25.428352,25.286854,24.98792,24.220606,23.145905
82830002,8283,2,36.600572337233714,-7.06692030460658,8749,8749,25.515694,25.317526,25.381607,24.504656,23.49957
82830003,8283,3,36.600285488864884,-6.88027422483798,10895,10895,25.549232,25.372295,25.508738,24.58896,23.567556
82830004,8283,4,36.599998859832915,-6.693624183883575,11397,11397,25.714504,25.626873,25.657953,24.8206,23.726023
82830005,8283,5,36.599712449886354,-6.506974143258501,12303,12303,25.97397,25.820969,25.75929,24.923689,23.766031
82830006,8283,6,36.599426258774145,-6.320328064477827,11984,11984,26.15991,26.016735,25.92564,25.081116,23.945303
82830007,8283,7,36.59914028624556,-6.1336899085521015,14864,14864,26.271997,26.116907,26.17647,25.230822,24.078323
82830008,8283,8,36.59885810263127,-5.949396374369285,17175,17175,26.059679,26.169458,26.309408,25.331068,24.22007
82830101,8283,101,36.41507221085453,-7.253825449656502,3291,3291,25.37177,25.255762,24.981594,24.243156,23.140394
82830102,8283,102,36.41485622112603,-7.067180365038727,7612,7612,25.467394,25.289814,25.096268,24.343306,23.245605
82830103,8283,103,36.41464039662819,-6.880527357426367,10881,10881,25.535053,25.313461,25.386288,24.578722,23.51999
82830104,8283,104,36.4144247371715,-6.693870388265161,11403,11403,25.772327,25.633064,25.62228,24.817081,23.732595
82830105,8283,105,36.414209242566756,-6.5072134195053035,12723,12723,26.030958,25.857327,25.772078,24.994955,23.856424
82830106,8283,106,36.41399391262496,-6.320560413096939,13562,13562,26.148033,25.944786,25.909262,25.04935,23.94164
82830107,8283,107,36.41377874715751,-6.133915330485592,13890,13890,26.287306,26.097708,26.049725,25.203255,24.063583
82830108,8283,108,36.4135664324776,-5.949614957550097,15059,15059,26.204365,26.166449,26.277418,25.314058,24.1828
82830202,8283,202,36.22677720156577,-7.067368825620465,7099,7099,25.546314,25.233768,25.10356,24.351923,23.247463
82830203,8283,203,36.22663331381566,-6.880710797534496,9723,9723,25.606415,25.430178,25.430964,24.61565,23.441795
82830204,8283,204,36.22648953610255,-6.694048807636572,13154,13154,25.978422,25.846218,25.69147,24.984064,23.713614
82830205,8283,205,36.22634586830026,-6.507386818192204,12052,12052,26.139994,25.973696,25.900633,25.106289,23.93517
82830206,8283,206,36.226202310282794,-6.320728791466836,14456,14456,26.17464,25.996223,26.00323,25.167213,24.00569
82830207,8283,207,36.22605886192437,-6.134078689221237,13623,13623,26.123423,25.990765,26.022924,25.203144,24.051607
82830208,8283,208,36.22591731415922,-5.949773360374861,13778,13778,26.208364,26.048843,26.148243,25.264277,24.084467
82830302,8283,302,36.038690075093925,-7.067481905437168,7792,7792,25.46091,25.362625,25.204926,24.52774,23.293314
82830303,8283,303,36.03861813339089,-6.880820864972981,11310,11310,25.669119,25.44018,25.404179,24.741964,23.430937
82830304,8283,304,36.03854624670648,-6.694155862538984,13475,13475,25.93054,25.80694,25.546373,24.863405,23.58045
82830305,8283,305,36.03847441497757,-6.507490860589876,13697,13697,26.035648,25.8978,25.802494,25.035376,23.836626
82830306,8283,306,36.03840263814122,-6.3208298215802685,15652,15652,26.154722,25.988548,25.908606,25.129822,23.949932
82830307,8283,307,36.038330916134484,-6.134176707460119,13509,13509,26.172777,26.011936,25.987709,25.154694,23.955175
82830308,8283,308,36.03826014439732,-5.949868404974452,11910,11910,26.269133,26.062044,26.223757,25.261438,24.14517
82830401,8283,401,35.85059888615676,-7.254173714052353,4553,4553,25.482807,25.336306,24.997723,24.248964,23.162554
82830402,8283,402,35.85059889515758,-7.067519593632661,10164,10164,25.576303,25.377407,25.319775,24.621796,23.347914
82830403,8283,403,35.85059890415151,-6.880857549177379,10523,10523,25.66141,25.444038,25.415659,24.731905,23.450058
82830404,8283,404,35.85059891313856,-6.694191542699645,12265,12265,25.890442,25.72221,25.510326,24.824497,23.55008
82830405,8283,405,35.85059892211875,-6.507525536717242,13549,13549,26.026081,25.847029,25.778112,24.985083,23.774323
82830406,8283,406,35.85059893109207,-6.320863493747868,14599,14599,26.197716,25.965866,25.926949,25.139242,23.966421
82830407,8283,407,35.85059894005854,-6.134209375804479,17528,17528,26.27448,26.052769,26.072243,25.15566,24.005106
82830408,8283,408,35.85059894890621,-5.9499000822389485,13570,13570,26.459959,26.13995,26.204563,25.201221,24.007376
82830501,8283,501,35.66243570094211,-7.254135002630701,2972,2972,25.55824,25.353762,25.115377,24.485237,23.00178
82830502,8283,502,35.662507715728,-7.067481886588507,8129,8129,25.637438,25.414707,25.237951,24.559515,23.210226
82830503,8283,503,35.662579675418314,-6.880820846626433,9555,9555,25.73991,25.486902,25.442135,24.80489,23.537487
82830504,8283,504,35.66265158007625,-6.694155844694586,11638,11638,25.964705,25.726357,25.610966,24.960354,23.698526
82830505,8283,505,35.66272342976493,-6.507490843247602,13338,13338,26.173254,25.81895,25.857544,25.061237,23.954697
82830506,8283,506,35.662795224547374,-6.320829804740122,14958,14958,26.206646,25.880938,25.948433,25.097025,23.956306
82830507,8283,507,35.66286696448645,-6.134176691121994,16371,16371,26.324118,25.928015,26.095284,25.119574,24.02449
82830508,8283,508,35.662937753918385,-5.949868389131987,15960,15960,26.439264,25.941246,26.166231,25.097473,24.069252
82830601,8283,601,35.47427657486357,-7.254018891433953,2972,2972,25.562126,25.334934,25.07378,24.432009,23.20132
82830602,8283,602,35.47442059077635,-7.067368787924959,8507,8507,25.651625,25.395826,25.219513,24.592142,23.448978
82830603,8283,603,35.474564496512,-6.880710760843173,11944,11944,25.740227,25.48754,25.45903,24.800245,23.638783
82830604,8283,604,35.474708292196894,-6.694048771949489,12550,12550,26.012789,25.69752,25.636467,24.947655,23.851608
82830605,8283,605,35.474851977957265,-6.507386783509354,15596,15596,26.22994,25.828611,25.827652,25.053577,23.9695
82830606,8283,606,35.47499555391904,-6.320728757788138,14841,14841,26.279095,25.838095,25.97968,25.085516,24.043606
82830607,8283,607,35.475139020208076,-6.134078656546553,15632,15632,26.388813,25.892199,26.050667,25.100342,24.082155
82830608,8283,608,35.4752805856663,-5.949773328691447,16832,16832,26.420675,25.858852,26.14463,25.100294,24.102188
82830701,8283,701,35.28612556602463,-7.253825391611792,3533,3533,25.542686,25.321815,24.91103,24.389141,23.40373
82830702,8283,702,35.286341573749546,-7.067180308499985,10634,10634,25.641895,25.374699,25.300528,24.693792,23.518559
82830703,8283,703,35.28655741623002,-6.880527302393788,10580,10580,25.734123,25.454754,25.40245,24.806206,23.644255
82830704,8283,704,35.28677309365558,-6.693870334738816,11498,11498,25.978497,25.499418,25.5954,24.87421,23.768965
82830705,8283,705,35.286988606215516,-6.507213367485178,14681,14681,26.190836,25.791952,25.721375,24.92882,23.788565
82830706,8283,706,35.287203954098736,-6.320560362582927,14616,14616,26.309248,25.817194,25.909588,25.007845,23.983637
82830707,8283,707,35.28741913749393,-6.133915281477481,15385,15385,26.475779,25.922308,26.12228,25.130733,24.132145
82830708,8283,708,35.28763146986404,-5.949614910028787,15716,15716,26.535597,25.991936,26.255863,25.280537,24.211525
82830801,8283,801,35.100338375187704,-7.253558385036063,3400,3400,25.478842,25.287472,24.894993,24.248463,23.404842
82830802,8283,802,35.10062546113766,-7.066920229465473,6848,6848,25.61831,25.335823,24.964556,24.429754,23.48639
82830803,8283,803,35.100912327485126,-6.880274151698578,10484,10484,25.707043,25.39968,25.313108,24.747799,23.669962
82830804,8283,804,35.10119897448197,-6.69362411274599,11464,11464,25.96847,25.508509,25.53642,24.810036,23.756983
82830805,8283,805,35.101485402379694,-6.50697407412271,14199,14199,26.18854,25.689337,25.674932,24.888063,23.829939
82830806,8283,806,35.10177161142935,-6.32032799734368,16098,16098,26.312883,25.756462,25.786201,24.848833,23.966333
82830807,8283,807,35.10205760188168,-6.133689843419332,12772,12772,26.511023,25.901571,26.01445,25.105938,24.169842
82830808,8283,808,35.10233980318227,-5.949396311212492,16592,16592,26.573986,25.992687,26.244125,25.304543,24.264023
82840001,8284,1,38.09463533880125,-7.253558462178639,2911,2911,25.443985,25.224792,,23.940346,23.193163
82840002,8284,2,38.09434827084368,-7.06692030460658,6470,6470,25.544626,25.261837,25.29463,24.34691,23.384727
82840003,8284,3,38.09406142247485,-6.880274224837981,10127,10127,25.625216,25.331278,25.461826,24.625984,23.607977
82840004,8284,4,38.09377479344289,-6.693624183883576,11829,11829,26.005463,25.606499,25.705763,25.045631,23.792593
82840005,8284,5,38.093488383496336,-6.5069741432585015,14268,14268,26.300053,25.860376,25.704771,25.202263,23.912271
82840006,8284,6,38.09320219238411,-6.320328064477827,18201,18201,26.404799,26.104668,25.868134,25.19523,24.00165
82840007,8284,7,38.09291621985553,-6.1336899085521015,16769,16769,26.513618,26.122898,25.971718,25.13848,24.088531
82840008,8284,8,38.092634036241236,-5.949396374369286,16816,16816,26.464176,26.03073,26.08673,25.183428,24.138222
82840101,8284,101,37.90884814446451,-7.253825449656502,3572,3572,25.44216,25.221767,25.377047,24.138865,23.188955
82840102,8284,102,37.908632154736004,-7.067180365038728,9385,9385,25.505627,25.270073,25.334951,24.378511,23.44073
82840103,8284,103,37.908416330238154,-6.8805273574263675,10630,10630,25.596594,25.311207,25.452864,24.424116,23.48187
82840104,8284,104,37.908200670781476,-6.693870388265162,11911,11911,25.931166,25.433084,25.655846,24.6936,23.62557
82840105,8284,105,37.907985176176716,-6.507213419505304,15517,15517,26.29976,25.949987,25.650324,24.85775,23.704006
82840106,8284,106,37.90776984623495,-6.32056041309694,16564,16564,26.411932,26.114357,25.799019,24.984804,23.9297
82840107,8284,107,37.90755468076749,-6.133915330485593,16318,16318,26.50607,26.177614,25.948048,25.120962,24.055199
82840108,8284,108,37.907342366087576,-5.949614957550097,16266,16266,26.499874,26.081892,26.225866,25.283136,24.212637
82840201,8284,201,37.720697133089196,-7.254018930133533,5094,5094,25.400463,25.19679,25.391676,24.154854,23.11494
82840202,8284,202,37.720553135175734,-7.067368825620466,8566,8566,25.47006,25.242603,25.374594,24.2491,23.212873
82840203,8284,203,37.72040924742563,-6.880710797534497,12216,12216,25.546148,25.28752,25.419537,24.46303,23.516092
82840204,8284,204,37.72026546971252,-6.694048807636572,11183,11183,25.940725,25.442188,25.627563,24.748823,23.653913
82840205,8284,205,37.72012180191022,-6.507386818192204,13745,13745,26.180275,25.725414,25.85207,24.907936,23.76211
82840206,8284,206,37.719978243892776,-6.320728791466836,16228,16228,26.324753,25.918062,25.930637,25.01117,23.887
82840207,8284,207,37.719834795534354,-6.134078689221238,16653,16653,26.467537,26.016342,26.002628,25.18686,24.021072
82840208,8284,208,37.719693247769186,-5.949773360374862,18583,18583,26.595524,26.100103,26.265572,25.321295,24.211603
82840302,8284,302,37.53246600870389,-7.06748190543717,7583,7583,25.409077,25.190008,25.294022,24.242575,23.214216
82840303,8284,303,37.53239406700086,-6.880820864972983,10375,10375,25.561304,25.357952,25.35618,24.509974,23.498175
82840304,8284,304,37.532322180316456,-6.694155862538983,13354,13354,26.100002,25.757397,25.632092,24.820862,23.763721
82840305,8284,305,37.532250348587546,-6.507490860589876,15889,15889,26.229284,25.85315,26.051956,25.02411,23.912594
82840306,8284,306,37.532178571751196,-6.3208298215802685,16429,16429,26.228764,25.838232,26.132544,25.08992,23.973326
82840307,8284,307,37.532106849744466,-6.13417670746012,15521,15521,26.307713,25.872633,26.154911,25.162834,24.01325
82840308,8284,308,37.532036078007295,-5.949868404974453,17533,17533,26.464382,25.969786,26.25987,25.267887,24.116238
82840402,8284,402,37.34437482876755,-7.067519593632663,9117,9117,25.410524,25.319565,25.506926,24.337412,23.384829
